leading_indicators,n_indicators,scaler,model,seq_length,filter_applied,mse,rmse,mae,r2,mape
"('INDPRO', 'UNRATE', 'USOIL')",3,MinMax,ANN,50,Kalman,0.007399384248732541,0.08601967361442696,0.08097368961545928,-1.6387612704456145,33.028462681388426
"('INDPRO', 'UNRATE', 'USOIL')",3,MinMax,RANDOM_FOREST,N/A,Kalman,0.024673783753230937,0.1570789093202233,0.13825490363337226,-7.799140952104034,60.738621260257105
"('INDPRO', 'UNRATE', 'USOIL')",3,MinMax,XGBOOST,N/A,Kalman,0.02237166735664039,0.14957161280350087,0.12090616206211083,-6.9781624242729485,54.406207106629864
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,LSTM,50,Kalman,0.47286310652605856,0.6876504246534416,0.6285462713650355,-9.429678500860986,89.47292687847602
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,GRU,50,Kalman,0.12964438575474918,0.3600616416042525,0.23529291022607407,-1.8594940992486193,58.61554009269698
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,CNN,50,Kalman,0.056235573491743726,0.23714040881246648,0.20708970605284338,-0.2403567623182834,39.54479541914967
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,RNN,50,Kalman,1.2789946324102723,1.1309264487181614,1.0435660423178197,-27.21007314012328,145.24360515560852
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,ANN,50,Kalman,0.46730499942878456,0.6835971031454015,0.5776670794200829,-9.30708642442728,118.51167869395131
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,RANDOM_FOREST,N/A,Kalman,0.2919144773133292,0.5402911042330136,0.47140928299470997,-5.438595242695511,60.22014620959817
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,XGBOOST,N/A,Kalman,0.3569648854288306,0.5974653842933753,0.48263333554220406,-6.873375908877786,59.908450647497034
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,LSTM,50,Kalman,0.0062926248803674536,0.07932606684039903,0.07173285445539065,-1.2440698125118144,29.13921011070373
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,GRU,50,Kalman,0.02326263321462798,0.15252092713666535,0.14556588024594028,-7.295897808774669,60.04536150860918
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,CNN,50,Kalman,0.015846576045681637,0.1258831841259254,0.12085419967255415,-4.651190657611623,50.816862716672276
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,RNN,50,Kalman,0.010597360944327219,0.10294348422472993,0.09174638064878363,-2.7792206336106466,37.55626145966764
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,ANN,50,Kalman,0.007343202382451315,0.08569248731628296,0.07832769059836855,-1.6187257475073853,33.20063412054799
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,RANDOM_FOREST,N/A,Kalman,0.022801553560036242,0.15100183296912736,0.13483896905009676,-7.131468027291767,58.81003247550104
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,XGBOOST,N/A,Kalman,0.01651966510154167,0.12852884929673053,0.11230398292895283,-4.891227027187712,49.75348159300529
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,LSTM,50,Kalman,0.579095889592969,0.7609835015248155,0.7363137616079574,-11.772795902807266,108.82008881361503
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,GRU,50,Kalman,0.48113993663166893,0.6936425135699721,0.6203780203097402,-9.612235938344229,88.18500769641638
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,CNN,50,Kalman,0.11222104430582104,0.3349940959268104,0.3010504138395872,-1.4751971490000138,39.04456709279163
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,RNN,50,Kalman,0.10717367486890395,0.327373906823534,0.28699436978800885,-1.363870129032521,55.959766509685785
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,ANN,50,Kalman,0.10319639418989011,0.32124195583685844,0.2740189176944307,-1.2761454615393206,37.049247906044684
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,RANDOM_FOREST,N/A,Kalman,0.3841689316888166,0.6198136265756156,0.5591837437638183,-7.473400424426597,76.74215937161222
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,XGBOOST,N/A,Kalman,0.2687652277016559,0.518425720524798,0.45397877129563324,-4.928005121254882,59.42004049537876
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,LSTM,50,Kalman,0.06054882600235607,0.24606671047168502,0.24482173123762746,-20.592863899902976,100.1270384994438
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,GRU,50,Kalman,0.08059964985123662,0.28390077465769026,0.28336718349730977,-27.743369352031134,114.38225602899703
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,CNN,50,Kalman,0.005533472693977838,0.07438731541047733,0.06755600856075077,-0.9733416923763905,25.804440227981896
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,RNN,50,Kalman,0.024128214769401284,0.15533259403422478,0.1483515683610731,-7.604580667559727,61.03592422822845
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,ANN,50,Kalman,0.02112550464199653,0.14534615454836267,0.138525150449376,-6.533757079512154,58.55938231927684
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,RANDOM_FOREST,N/A,Kalman,0.007051251432584776,0.08397172996065269,0.07587594139695783,-1.5146104814959478,32.09172915457819
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,XGBOOST,N/A,Kalman,0.007190759913510617,0.0847983485305617,0.07537024153608284,-1.5643618613393269,32.57763655061403
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,LSTM,50,Kalman,0.22747803539991893,0.4769465749954799,0.4550203612900737,-4.017356487501491,66.21658130606126
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,GRU,50,Kalman,0.9406466505101317,0.9698693986873345,0.9685244215679655,-19.74731991634406,159.91687606211846
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,CNN,50,Kalman,0.2742285361633389,0.5236683455808064,0.37902642694670696,-5.048506276917038,85.06789897575592
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,RNN,50,Kalman,0.610163717367394,0.7811297698637494,0.7554001855357747,-12.458041697912485,115.96018073356171
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,ANN,50,Kalman,0.7388883999885394,0.8595861795006592,0.7101933194758643,-15.297250416746902,137.00910640008695
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,RANDOM_FOREST,N/A,Kalman,0.121221715901904,0.3481690909628596,0.3137501619191212,-1.6737199555869626,46.68563661638386
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,XGBOOST,N/A,Kalman,0.1153841423033718,0.33968241388592935,0.3027902189722186,-1.5449638419939689,42.67721751731902
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,LSTM,50,Kalman,0.05556205248149835,0.2357160420537778,0.22449408122704173,-18.814485539085034,93.68704352623092
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,GRU,50,Kalman,0.04439376206709429,0.21069827257738563,0.21013422364206263,-14.831660588797247,84.60098388329958
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,CNN,50,Kalman,0.047146480165902026,0.21713240238596823,0.21013795799387802,-15.813332260846547,86.34435341076635
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,RNN,50,Kalman,0.054566356049098694,0.2335944264084627,0.2315015981476083,-18.45940123820052,93.92153710768991
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,ANN,50,Kalman,0.06275592048670814,0.25051131808105626,0.24463634407891144,-21.37995580508684,101.6996021602563
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,RANDOM_FOREST,N/A,Kalman,0.024159449807711352,0.1554331039634458,0.13910345113934416,-7.615719676780341,60.54152376611478
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,XGBOOST,N/A,Kalman,0.016962094282022593,0.13023860519071367,0.11344727381502612,-5.04900569459075,50.324112132703966
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,LSTM,50,Kalman,0.27432285812631824,0.5237583967119938,0.49758519497784315,-5.05058668398595,72.28194826435713
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,GRU,50,Kalman,0.8857072980125017,0.941120235683253,0.935069302757283,-18.53555317944348,151.3375345154365
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,CNN,50,Kalman,0.5271009460676284,0.7260171802840676,0.6927909843581724,-10.625972356720693,99.00696985746961
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,RNN,50,Kalman,0.2281216705055298,0.4776208438767406,0.47514370103274756,-4.031552788990745,79.01264197192707
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,ANN,50,Kalman,0.13616156710101826,0.36900076842876395,0.3103225094333675,-2.0032399428877214,62.1288247613654
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,RANDOM_FOREST,N/A,Kalman,0.4026127067078049,0.6345176961344773,0.5723135800520897,-7.880204510292954,78.59589612719884
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,XGBOOST,N/A,Kalman,0.27319972954484784,0.5226851150978453,0.4556301184226132,-5.025814461627726,59.196486492178266
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,LSTM,50,Kalman,0.037715882605379634,0.1942057738724048,0.1589523919136327,-12.450201659252498,56.948087944200374
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,GRU,50,Kalman,1.8418034846675462,1.3571306070778693,1.1438249992233036,-655.8221813788073,450.83399291178637
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,CNN,50,Kalman,0.012067389826118921,0.10985167193137718,0.09561349941151268,-3.303460914870925,36.97056077003526
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,RNN,50,Kalman,0.06761447092974802,0.26002782722191103,0.18722876308736233,-23.11260737562747,68.42811307492428
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,ANN,50,Kalman,0.006401599887085122,0.08000999866944833,0.06857486683901014,-1.2829323742475958,25.726102514404804
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,RANDOM_FOREST,N/A,Kalman,0.022807251290727262,0.15102069821957276,0.1331429802136262,-7.133499946512542,58.37516927930982
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,XGBOOST,N/A,Kalman,0.02237166735664039,0.14957161280350087,0.12090616206211083,-6.9781624242729485,54.406207106629864
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,LSTM,50,Kalman,0.14003007584005536,0.3742059270509426,0.3392200725967669,-2.0885654882074736,63.58784418823675
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,GRU,50,Kalman,1.3725764990395064,1.1715700999255259,0.8707022192501196,-29.27415631553501,192.4327229460282
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,CNN,50,Kalman,0.12091989815176593,0.3477353852453988,0.2598524694496378,-1.6670629293644699,58.86284622257515
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,RNN,50,Kalman,0.3986255905035503,0.6313680309483133,0.4889159718092346,-7.792262906090729,68.89855221630133
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,ANN,50,Kalman,10.068469124705349,3.173085111481466,3.024638396147047,-221.0746226915359,541.4218742262309
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,RANDOM_FOREST,N/A,Kalman,0.2676011153168142,0.5173017642699609,0.4519700476012913,-4.902328941943776,57.97971750698003
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,XGBOOST,N/A,Kalman,0.3569648854288306,0.5974653842933753,0.48263333554220406,-6.873375908877786,59.908450647497034
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,LSTM,50,Kalman,0.010577468350375575,0.10284681983598509,0.09201212180514931,-2.7721265559517807,38.47512158648512
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,GRU,50,Kalman,0.045281686149290006,0.21279493920037199,0.21254857179973916,-15.148311218151353,86.08353746171626
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,CNN,50,Kalman,0.00547713389026039,0.07400766102411553,0.06541135239601878,-0.9532502025610987,28.56215690213617
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,RNN,50,Kalman,0.03389731173492146,0.18411222592462856,0.16226661109876525,-11.08842660031529,67.33880336700871
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,ANN,50,Kalman,0.025624324816409298,0.16007599700270275,0.15429016236405452,-8.138121988791363,65.24659857953662
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,RANDOM_FOREST,N/A,Kalman,0.025884349967961108,0.1608861397633777,0.1438162408576844,-8.230851907415904,62.58070286206423
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,XGBOOST,N/A,Kalman,0.01677793035899001,0.1295296505013042,0.11298746838375702,-4.983329334075353,50.085119489128914
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,LSTM,50,Kalman,0.488812408827957,0.6991512059833388,0.6489178331665363,-9.781463389608014,93.32472272194778
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,GRU,50,Kalman,0.6311325302319574,0.794438499968347,0.7687416414826777,-12.920539138934691,121.27647098561376
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,CNN,50,Kalman,0.13306319600496652,0.3647782833516361,0.3335094337288143,-1.9349008951544655,47.235052940287666
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,RNN,50,Kalman,0.7664720435766946,0.8754838911006271,0.8696976530021683,-15.905647499404353,144.39049137662465
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,ANN,50,Kalman,0.029474851804897267,0.17168241553781,0.13596867771514373,0.3498895897291583,23.574941670097655
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,RANDOM_FOREST,N/A,Kalman,0.4075120779345323,0.6383667268385252,0.5760268568922507,-7.988267216065326,79.06280064778298
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,XGBOOST,N/A,Kalman,0.2702040515625263,0.5198115538947997,0.4533250087898328,-4.95974045877887,58.95268442263071
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,LSTM,50,Kalman,0.07607340941270473,0.2758140848700529,0.26969943551485936,-26.129225854622067,111.19249655059716
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,GRU,50,Kalman,0.06156523244527572,0.24812342179906297,0.2465477176361826,-20.95533378475416,100.52786020983602
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,CNN,50,Kalman,0.015662947236619987,0.12515169689868366,0.11982365308468744,-4.585705128924159,49.98584406175038
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,RNN,50,Kalman,0.036016920490946555,0.18978124378069228,0.1640002190705011,-11.844319429486106,60.19501462432208
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,ANN,50,Kalman,0.04320113216214806,0.20784882044925843,0.20566531888424078,-14.406346062972151,85.00313441439322
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,RANDOM_FOREST,N/A,Kalman,0.023696313333033302,0.1539360689800584,0.13771258848443632,-7.450556394103071,59.999485656710824
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,XGBOOST,N/A,Kalman,0.01677793035899001,0.1295296505013042,0.11298746838375702,-4.983329334075353,50.085119489128914
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,LSTM,50,Kalman,0.5467273380290908,0.7394101284328548,0.7043110090933006,-11.058860766632316,102.20816048949158
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,GRU,50,Kalman,0.583762522040144,0.764043534126259,0.717552431934173,-11.875725218784762,107.21812798513606
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,CNN,50,Kalman,0.025530122248664,0.15978148280906646,0.12474510062931816,0.4368962952144163,25.701429219006993
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,RNN,50,Kalman,0.18671637771418412,0.4321069054229336,0.41771471370725116,-3.118299278433871,61.6690070328087
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,ANN,50,Kalman,0.2324688508846542,0.4821502368397782,0.43882850979982885,-4.127436128405003,66.78811206212792
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,RANDOM_FOREST,N/A,Kalman,0.39464686607814625,0.6282092534165238,0.56683671705565,-7.704506394686513,77.79638819987159
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,XGBOOST,N/A,Kalman,0.2696473550434101,0.5192757986305641,0.45291120142912566,-4.9474617133305605,58.90552459139209
