time,USIRYY,USM2,USPPIYY,INDPRO,UNRATE,USOIL,CPIAUCSL,Annual Inflation Rate
1959-01-01,1.4,286600000000.0,0.0,21.9616,6.0,3.0,29.01,1.2918994413407825
1959-02-01,1.0,287700000000.0,0.0,22.3917,5.9,3.0,29.0,1.0452961672473782
1959-03-01,0.3,289200000000.0,-0.6,22.7142,5.6,2.97,28.97,0.3463803255975062
1959-04-01,0.3,290100000000.0,0.0,23.1981,5.2,2.97,28.98,0.13821700069107656
1959-05-01,0.3,292200000000.0,0.0,23.5476,5.1,2.97,29.04,0.3455425017277136
1959-06-01,0.7,294100000000.0,-0.3,23.5744,5.0,2.97,29.11,0.6918021445866396
1959-07-01,0.7,295200000000.0,-0.3,23.0099,5.1,2.97,29.15,0.8999653859466772
1959-08-01,1.0,296400000000.0,-0.6,22.2304,5.2,2.97,29.18,0.8293020041465038
1959-09-01,1.4,296700000000.0,0.6,22.2035,5.5,2.97,29.25,1.1760636457972984
1959-10-01,1.7,296500000000.0,-0.3,22.0422,5.7,2.97,29.35,1.5219647180906293
1959-11-01,1.4,297100000000.0,-0.6,22.1766,5.8,2.97,29.35,1.3816925734024155
1959-12-01,1.7,297800000000.0,-0.3,23.5475,5.3,2.97,29.41,1.5188125647221273
1960-01-01,1.0,298200000000.0,0.0,24.1658,5.2,2.97,29.37,1.2409513960703222
1960-02-01,1.7,298400000000.0,-0.3,23.9508,4.8,2.97,29.41,1.4137931034482687
1960-03-01,1.7,299300000000.0,0.6,23.7357,5.4,2.97,29.41,1.5188125647221273
1960-04-01,1.7,300100000000.0,0.6,23.5476,5.2,2.97,29.54,1.9323671497584405
1960-05-01,1.7,300900000000.0,0.3,23.5207,5.1,2.97,29.57,1.8250688705234275
1960-06-01,1.7,302300000000.0,0.6,23.225,5.4,2.97,29.61,1.7176228100309165
1960-07-01,1.4,304100000000.0,1.21,23.1443,5.5,2.97,29.55,1.3722126929674117
1960-08-01,1.4,306900000000.0,1.21,23.1175,5.6,2.97,29.61,1.473612063056895
1960-09-01,1.0,308400000000.0,0.0,22.8755,5.5,2.97,29.61,1.2307692307692353
1960-10-01,1.4,309500000000.0,1.81,22.8487,6.1,2.97,29.75,1.3628620102214661
1960-11-01,1.4,310900000000.0,2.12,22.5261,6.1,2.97,29.78,1.4650766609880739
1960-12-01,1.4,312400000000.0,1.82,22.096,6.6,2.97,29.81,1.3600816048962905
1961-01-01,1.7,314100000000.0,1.51,22.1229,6.6,2.97,29.84,1.6002723867892366
1961-02-01,1.4,316500000000.0,1.81,22.096,6.9,2.97,29.84,1.4620877252635056
1961-03-01,1.4,318300000000.0,0.6,22.2304,6.9,2.97,29.84,1.4620877252635056
1961-04-01,1.0,319900000000.0,-0.3,22.6874,7.0,2.97,29.81,0.9140148950575577
1961-05-01,1.0,322200000000.0,-0.3,23.0368,7.1,2.97,29.84,0.9130875887723988
1961-06-01,0.7,324300000000.0,-0.3,23.3594,6.9,2.97,29.84,0.7767646065518496
1961-07-01,1.4,325600000000.0,-0.6,23.6282,7.0,2.97,29.92,1.25211505922167
1961-08-01,1.0,327600000000.0,0.0,23.8432,6.6,2.97,29.94,1.1144883485309176
1961-09-01,1.4,329500000000.0,-0.3,23.8164,6.7,2.97,29.98,1.249577845322536
1961-10-01,0.7,331100000000.0,-1.19,24.2733,6.5,2.97,29.98,0.7731092436974896
1961-11-01,0.7,333400000000.0,-0.89,24.6497,6.1,2.97,29.98,0.671591672263272
1961-12-01,0.7,335500000000.0,-0.6,24.8647,6.0,2.97,30.01,0.6709158000671067
1962-01-01,0.7,337500000000.0,-0.3,24.6496,5.8,2.97,30.04,0.6702412868632601
1962-02-01,1.0,340100000000.0,-0.3,25.0529,5.5,2.97,30.11,0.9048257372654245
1962-03-01,1.0,343100000000.0,-0.3,25.1873,5.6,2.97,30.17,1.1058981233244003
1962-04-01,1.3,345500000000.0,0.3,25.241,5.6,2.97,30.21,1.3418316001341912
1962-05-01,1.3,347500000000.0,0.3,25.2141,5.5,2.97,30.24,1.3404825737265424
1962-06-01,1.3,349300000000.0,0.3,25.1604,5.5,2.97,30.21,1.2399463806970434
1962-07-01,1.0,350800000000.0,0.3,25.4023,5.4,2.97,30.22,1.0026737967914423
1962-08-01,1.3,352800000000.0,0.3,25.4292,5.7,2.97,30.28,1.135604542418167
1962-09-01,1.3,354900000000.0,1.5,25.5905,5.6,2.97,30.42,1.4676450967311627
1962-10-01,1.3,357200000000.0,0.9,25.6174,5.4,2.97,30.38,1.3342228152101399
1962-11-01,1.3,359800000000.0,0.6,25.7249,5.7,2.97,30.38,1.3342228152101399
1962-12-01,1.3,362700000000.0,0.3,25.7249,5.5,2.97,30.38,1.2329223592135952
1963-01-01,1.3,365200000000.0,-0.3,25.913,5.7,2.97,30.44,1.331557922769644
1963-02-01,1.0,367900000000.0,-0.6,26.2088,5.9,2.97,30.48,1.2288276320159497
1963-03-01,1.3,370700000000.0,-0.6,26.37,5.7,2.97,30.51,1.1269472986410234
1963-04-01,1.0,373300000000.0,-0.6,26.612,5.7,2.97,30.48,0.893743793445867
1963-05-01,1.0,376100000000.0,0.0,26.9345,5.9,2.97,30.51,0.8928571428571619
1963-06-01,1.3,378400000000.0,0.3,27.0152,5.6,2.97,30.61,1.3240648791790655
1963-07-01,1.3,381100000000.0,0.3,26.9076,5.6,2.97,30.69,1.5552614162806178
1963-08-01,1.3,383600000000.0,-0.3,26.9614,5.4,2.97,30.75,1.5521796565389767
1963-09-01,1.0,386000000000.0,-1.18,27.2302,5.5,2.97,30.72,0.9861932938855844
1963-10-01,1.3,388300000000.0,-0.3,27.4184,5.5,2.97,30.75,1.2179065174456882
1963-11-01,1.3,391500000000.0,-0.3,27.5528,5.7,2.97,30.78,1.3166556945358954
1963-12-01,1.6,393200000000.0,-0.3,27.499,5.5,2.97,30.88,1.6458196181698526
1964-01-01,1.6,395200000000.0,0.3,27.7409,5.6,2.97,30.94,1.6425755584756896
1964-02-01,1.6,397600000000.0,0.3,27.9291,5.4,2.97,30.91,1.4107611548556331
1964-03-01,1.3,399800000000.0,0.3,27.9291,5.4,2.97,30.94,1.4093739757456536
1964-04-01,1.3,401700000000.0,0.6,28.3861,5.3,2.97,30.95,1.5419947506561726
1964-05-01,1.3,404200000000.0,0.3,28.5474,5.1,2.97,30.98,1.5404785316289749
1964-06-01,1.3,407100000000.0,0.3,28.628,5.2,2.97,31.01,1.3067624959163693
1964-07-01,1.3,410100000000.0,0.3,28.8162,4.9,2.92,31.02,1.0752688172043001
1964-08-01,1.0,413400000000.0,0.6,29.0043,5.0,2.92,31.05,0.9756097560975618
1964-09-01,1.3,416900000000.0,0.6,29.1119,5.1,2.92,31.08,1.171875
1964-10-01,1.0,419100000000.0,0.3,28.7087,5.1,2.92,31.12,1.2032520325203189
1964-11-01,1.3,422000000000.0,0.3,29.5957,4.8,2.92,31.21,1.3970110461338558
1964-12-01,1.0,424700000000.0,0.6,29.9452,5.0,2.92,31.25,1.1981865284974136
1965-01-01,1.0,427500000000.0,0.3,30.2677,4.9,2.92,31.28,1.098901098901095
1965-02-01,1.0,430400000000.0,0.6,30.4559,5.1,2.92,31.28,1.1970236169524417
1965-03-01,1.3,433200000000.0,0.9,30.8591,4.7,2.92,31.31,1.1958629605688387
1965-04-01,1.6,435400000000.0,1.5,30.9935,4.8,2.92,31.38,1.3893376413570246
1965-05-01,1.6,437100000000.0,1.8,31.2354,4.6,2.92,31.48,1.6139444803098701
1965-06-01,1.9,440100000000.0,2.09,31.4774,4.6,2.92,31.61,1.9348597226700903
1965-07-01,1.6,442900000000.0,1.79,31.7731,4.4,2.92,31.58,1.8052869116698789
1965-08-01,1.9,445800000000.0,1.79,31.9075,4.4,2.92,31.55,1.6103059581320522
1965-09-01,1.6,449500000000.0,2.08,31.9881,4.3,2.92,31.62,1.737451737451745
1965-10-01,1.9,452600000000.0,2.38,32.3107,4.2,2.92,31.65,1.7030848329048665
1965-11-01,1.6,455700000000.0,2.68,32.4451,4.1,2.92,31.75,1.7302146747837144
1965-12-01,1.9,459200000000.0,3.27,32.8483,4.0,2.92,31.85,1.9200000000000106
1966-01-01,1.9,462000000000.0,3.26,33.1709,4.0,2.92,31.88,1.9181585677749302
1966-02-01,2.6,464600000000.0,3.86,33.3859,3.8,2.92,32.08,2.5575447570332477
1966-03-01,2.6,467200000000.0,3.86,33.8429,3.8,2.92,32.18,2.7786649632705274
1966-04-01,2.9,469300000000.0,3.24,33.8967,3.8,2.92,32.28,2.8680688336520044
1966-05-01,2.9,470100000000.0,2.94,34.2192,3.9,2.92,32.35,2.763659466327839
1966-06-01,2.5,471200000000.0,2.34,34.3805,3.8,2.92,32.38,2.4359379943056148
1966-07-01,2.8,470900000000.0,2.92,34.5687,3.8,2.92,32.45,2.754908169727699
1966-08-01,3.5,472600000000.0,3.51,34.5955,3.8,2.92,32.65,3.4865293185419866
1966-09-01,3.5,475400000000.0,3.79,34.9181,3.7,2.97,32.75,3.5736875395319334
1966-10-01,3.8,475700000000.0,3.2,35.16,3.7,2.97,32.85,3.791469194312813
1966-11-01,3.8,477300000000.0,2.9,34.9181,3.6,2.97,32.88,3.5590551181102548
1966-12-01,3.5,480200000000.0,2.02,34.9987,3.8,2.97,32.92,3.3594976452119285
1967-01-01,3.5,481600000000.0,2.01,35.1638,3.9,2.97,32.9,3.19949811794229
1967-02-01,2.8,485100000000.0,1.14,34.765,3.8,3.0,33.0,2.8678304239401653
1967-03-01,2.8,489700000000.0,0.86,34.5691,3.8,3.0,33.0,2.5481665630826544
1967-04-01,2.5,492100000000.0,0.57,34.8951,3.8,3.0,33.1,2.5402726146220633
1967-05-01,2.8,497200000000.0,1.14,34.5907,3.8,3.0,33.1,2.3183925811437467
1967-06-01,2.8,502000000000.0,2.0,34.5863,3.9,3.0,33.3,2.8412600370598895
1967-07-01,2.8,506300000000.0,1.7,34.5076,3.8,3.0,33.4,2.9275808936825687
1967-08-01,2.4,510800000000.0,0.85,35.1687,3.8,3.07,33.5,2.6033690658499253
1967-09-01,2.8,514700000000.00006,0.56,35.1116,3.8,3.07,33.6,2.595419847328251
1967-10-01,2.4,518200000000.00006,0.85,35.3976,4.0,3.07,33.7,2.5875190258751957
1967-11-01,2.7,521200000000.00006,0.85,35.9038,3.9,3.07,33.9,3.10218978102188
1967-12-01,3.0,524800000000.0,1.69,36.2905,3.8,3.07,34.0,3.280680437424044
1968-01-01,3.6,527400000000.0,1.69,36.2514,3.7,3.07,34.1,3.647416413373872
1968-02-01,4.0,530400000000.0,2.54,36.3813,3.8,3.07,34.2,3.6363636363636376
1968-03-01,3.9,533200000000.00006,2.83,36.4949,3.7,3.07,34.3,3.9393939393939315
1968-04-01,3.9,535700000000.00006,3.13,36.5477,3.5,3.07,34.4,3.92749244712991
1968-05-01,3.9,538900000000.0,3.11,36.9577,3.5,3.07,34.5,4.229607250755274
1968-06-01,4.2,542600000000.0,2.8,37.0934,3.7,3.07,34.7,4.2042042042042205
1968-07-01,4.5,545600000000.0,2.79,37.0366,3.7,3.07,34.9,4.491017964071853
1968-08-01,4.5,549400000000.0,2.8,37.1399,3.5,3.07,35.0,4.477611940298498
1968-09-01,4.5,553600000000.0,3.07,37.2806,3.4,3.07,35.1,4.464285714285721
1968-10-01,4.7,557600000000.0,3.07,37.3546,3.4,3.07,35.3,4.7477744807121525
1968-11-01,4.7,562400000000.0,3.63,37.8378,3.4,3.07,35.4,4.424778761061954
1968-12-01,4.7,566800000000.0,3.06,37.9573,3.4,3.07,35.6,4.705882352941182
1969-01-01,4.4,569300000000.0,3.32,38.1869,3.4,3.07,35.7,4.692082111436946
1969-02-01,4.7,571900000000.0,2.75,38.4313,3.4,3.07,35.8,4.678362573099393
1969-03-01,5.2,574400000000.0,3.31,38.7326,3.4,3.25,36.1,5.247813411078739
1969-04-01,5.5,575700000000.0,3.31,38.5901,3.4,3.35,36.3,5.523255813953476
1969-05-01,5.5,576500000000.0,3.56,38.4443,3.4,3.35,36.4,5.507246376811592
1969-06-01,5.5,578500000000.0,3.54,38.8198,3.5,3.35,36.6,5.475504322766556
1969-07-01,5.4,579500000000.0,3.8,39.0248,3.5,3.35,36.8,5.4441260744985565
1969-08-01,5.7,580100000000.0,3.81,39.1145,3.5,3.35,36.9,5.428571428571427
1969-09-01,5.7,582100000000.0,3.52,39.1057,3.7,3.35,37.1,5.698005698005693
1969-10-01,5.7,583400000000.0,4.07,39.1171,3.7,3.35,37.3,5.665722379603411
1969-11-01,5.9,585400000000.0,4.31,38.7484,3.5,3.35,37.5,5.932203389830515
1969-12-01,6.2,587900000000.0,4.85,38.6444,3.5,3.35,37.7,5.89887640449438
1970-01-01,6.2,589600000000.0,4.83,37.9288,3.9,3.35,37.9,6.162464985994376
1970-02-01,6.1,586300000000.0,4.83,37.9038,4.2,3.35,38.1,6.424581005586605
1970-03-01,5.8,587300000000.0,4.53,37.8546,4.4,3.35,38.3,6.094182825484751
1970-04-01,6.1,588400000000.0,4.0,37.7573,4.6,3.35,38.5,6.060606060606077
1970-05-01,6.0,591500000000.0,3.44,37.7133,4.8,3.35,38.6,6.043956043956045
1970-06-01,6.0,595200000000.0,3.16,37.5913,4.9,3.35,38.8,6.010928961748618
1970-07-01,6.0,599100000000.0,3.14,37.6836,5.0,3.31,38.9,5.7065217391304435
1970-08-01,5.4,604900000000.0,2.89,37.6164,5.1,3.31,39.0,5.691056910569103
1970-09-01,5.7,611200000000.0,3.14,37.3571,5.4,3.31,39.2,5.660377358490565
1970-10-01,5.6,616400000000.0,2.86,36.6098,5.5,3.31,39.4,5.630026809651478
1970-11-01,5.6,621100000000.0,2.58,36.3881,5.9,3.31,39.6,5.600000000000005
1970-12-01,5.6,626500000000.0,2.06,37.2237,6.1,3.56,39.8,5.570291777188308
1971-01-01,5.3,632900000000.0,2.3,37.5101,5.9,3.56,39.9,5.277044854881274
1971-02-01,5.0,641000000000.0,2.81,37.4386,5.9,3.56,39.9,4.724409448818889
1971-03-01,4.7,649900000000.0,2.81,37.398,6.0,3.56,40.0,4.438642297650142
1971-04-01,4.2,658400000000.0,3.33,37.608,5.9,3.56,40.1,4.155844155844157
1971-05-01,4.4,666700000000.0,3.58,37.7989,5.9,3.56,40.3,4.404145077720201
1971-06-01,4.6,673000000000.0,3.57,37.9574,5.9,3.56,40.5,4.381443298969079
1971-07-01,4.4,679600000000.0,3.05,37.8472,6.0,3.56,40.6,4.370179948586128
1971-08-01,4.6,685500000000.0,3.83,37.6276,6.1,3.56,40.7,4.358974358974366
1971-09-01,4.1,692500000000.0,3.05,38.2391,6.0,3.56,40.8,4.081632653061207
1971-10-01,3.8,698400000000.0,2.78,38.5253,5.8,3.56,40.9,3.8071065989847774
1971-11-01,3.3,704600000000.0,2.52,38.6888,6.0,3.56,41.0,3.535353535353525
1971-12-01,3.3,710300000000.0,3.27,39.1355,6.0,3.56,41.1,3.266331658291466
1972-01-01,3.3,717700000000.0,3.0,40.0728,5.8,3.56,41.2,3.2581453634085378
1972-02-01,3.5,725700000000.0,2.99,40.4789,5.7,3.56,41.4,3.759398496240607
1972-03-01,3.5,733500000000.0,2.73,40.761,5.8,3.56,41.4,3.499999999999992
1972-04-01,3.5,738400000000.0,2.48,41.1654,5.7,3.56,41.5,3.4912718204488824
1972-05-01,3.2,743300000000.0,2.47,41.1693,5.7,3.56,41.6,3.2258064516129226
1972-06-01,2.7,749700000000.0,2.71,41.2778,5.7,3.56,41.7,2.9629629629629672
1972-07-01,2.9,759500000000.0,3.45,41.2389,5.6,3.56,41.8,2.9556650246305383
1972-08-01,2.9,768700000000.0,3.19,41.805,5.6,3.56,41.9,2.9484029484029284
1972-09-01,3.2,778300000000.0,3.69,42.1288,5.5,3.56,42.1,3.1862745098039325
1972-10-01,3.4,786900000000.0,3.2,42.6703,5.6,3.56,42.2,3.1784841075794823
1972-11-01,3.7,793900000000.0,3.69,43.1755,5.3,3.56,42.4,3.4146341463414664
1972-12-01,3.4,802300000000.0,3.9,43.6617,5.2,3.56,42.5,3.406326034063256
1973-01-01,3.6,810300000000.0,4.61,43.9783,4.9,3.56,42.7,3.6407766990291357
1973-02-01,3.9,814100000000.0,5.56,44.6103,5.0,3.56,43.0,3.864734299516903
1973-03-01,4.6,815300000000.0,7.25,44.6294,4.9,3.56,43.4,4.8309178743961345
1973-04-01,5.1,819700000000.0,8.23,44.568,5.0,3.56,43.7,5.301204819277117
1973-05-01,5.5,826800000000.0,8.43,44.8608,4.9,3.56,43.9,5.528846153846145
1973-06-01,6.0,833300000000.0,8.87,44.9186,4.9,3.56,44.2,5.995203836930463
1973-07-01,5.7,836500000000.0,8.33,45.085,4.8,3.56,44.2,5.741626794258381
1973-08-01,7.4,838800000000.0,11.9,45.0221,4.8,4.31,45.0,7.398568019093088
1973-09-01,7.4,839300000000.0,11.16,45.3801,4.8,4.31,45.2,7.3634204275534465
1973-10-01,7.8,842600000000.0,11.69,45.7462,4.6,4.31,45.6,8.056872037914697
1973-11-01,8.3,848900000000.0,11.37,45.9548,4.8,4.31,45.9,8.25471698113207
1973-12-01,8.7,855500000000.0,11.74,45.8252,4.9,4.31,46.3,8.94117647058823
1974-01-01,9.4,859700000000.0,13.69,45.5207,5.1,10.11,46.8,9.601873536299754
1974-02-01,10.0,864200000000.0,14.19,45.3825,5.2,10.11,47.3,9.999999999999986
1974-03-01,10.4,870100000000.0,13.06,45.3798,5.1,10.11,47.8,10.138248847926267
1974-04-01,10.1,872900000000.0,13.2,45.247,5.1,10.11,48.1,10.068649885583515
1974-05-01,10.7,874600000000.0,13.78,45.6083,5.1,10.11,48.6,10.70615034168565
1974-06-01,10.9,877800000000.0,13.0,45.5216,5.4,10.11,49.0,10.859728506787313
1974-07-01,11.5,881400000000.0,16.04,45.6136,5.5,10.11,49.3,11.538461538461519
1974-08-01,10.9,884100000000.0,14.26,45.1303,5.5,10.11,49.9,10.888888888888882
1974-09-01,11.9,887900000000.0,15.81,45.1377,5.9,10.11,50.6,11.946902654867241
1974-10-01,12.1,893300000000.0,18.16,44.995,6.0,11.16,51.0,11.842105263157897
1974-11-01,12.2,898600000000.0,19.57,43.5148,6.6,11.16,51.5,12.200435729847502
1974-12-01,12.3,902100000000.0,18.28,41.9503,7.2,11.16,51.9,12.095032397408211
1975-01-01,11.8,906300000000.0,15.92,41.3689,8.1,11.16,52.3,11.752136752136755
1975-02-01,11.2,914100000000.0,13.83,40.4252,8.1,11.16,52.6,11.205073995771686
1975-03-01,10.3,925000000000.0,12.75,39.9804,8.6,11.16,52.8,10.460251046025103
1975-04-01,10.2,935100000000.0,12.65,40.0572,8.8,11.16,53.0,10.187110187110182
1975-05-01,9.5,947900000000.0,12.11,39.9402,9.0,11.16,53.1,9.259259259259256
1975-06-01,9.4,963000000000.0,12.87,40.1927,8.8,11.16,53.5,9.183673469387754
1975-07-01,9.7,975100000000.0,10.98,40.6115,8.6,11.16,54.0,9.533468559837743
1975-08-01,8.6,983100000000.0,9.31,41.0114,8.4,11.16,54.2,8.617234468937895
1975-09-01,7.9,991500000000.0,9.23,41.5422,8.4,11.16,54.6,7.905138339920947
1975-10-01,7.4,997800000000.0,8.32,41.7224,8.4,11.16,54.9,7.647058823529407
1975-11-01,7.4,1006900000000.0,6.58,41.7797,8.3,11.16,55.3,7.37864077669903
1975-12-01,6.9,1016200000000.0,6.57,42.3462,8.2,11.16,55.6,7.129094412331405
1976-01-01,6.7,1026600000000.0,5.81,42.9082,7.9,11.16,55.8,6.692160611854692
1976-02-01,6.3,1040300000000.0,5.46,43.3407,7.7,12.03,55.9,6.273764258555126
1976-03-01,6.1,1050000000000.0,5.83,43.4281,7.6,12.1,56.0,6.060606060606055
1976-04-01,6.0,1060800000000.0,5.79,43.6518,7.7,12.17,56.1,5.849056603773595
1976-05-01,6.2,1072100000000.0,5.23,43.8315,7.4,12.17,56.4,6.214689265536721
1976-06-01,6.0,1077600000000.0,4.66,43.8775,7.6,12.17,56.7,5.981308411214958
1976-07-01,5.4,1086300000000.0,3.75,44.1248,7.8,12.17,57.0,5.555555555555558
1976-08-01,5.7,1098700000000.0,3.41,44.4262,7.8,12.17,57.3,5.719557195571956
1976-09-01,5.5,1110800000000.0,2.87,44.5711,7.6,13.9,57.6,5.494505494505497
1976-10-01,5.5,1125000000000.0,2.84,44.56,7.7,13.9,57.9,5.464480874316946
1976-11-01,4.9,1138200000000.0,3.17,45.2454,7.8,13.9,58.1,5.063291139240511
1976-12-01,4.9,1152000000000.0,3.83,45.731,7.8,13.9,58.4,5.035971223021574
1977-01-01,5.2,1165200000000.0,4.16,45.4156,7.5,13.9,58.7,5.197132616487465
1977-02-01,5.9,1177600000000.0,5.51,46.1358,7.6,13.9,59.3,6.082289803220031
1977-03-01,6.4,1188500000000.0,6.18,46.7158,7.4,13.9,59.6,6.428571428571428
1977-04-01,7.0,1199600000000.0,6.3,47.1719,7.2,13.9,60.0,6.951871657754016
1977-05-01,6.7,1209000000000.0,6.95,47.541,7.0,13.9,60.2,6.737588652482285
1977-06-01,6.9,1217800000000.0,6.77,47.9063,7.2,13.9,60.5,6.701940035273357
1977-07-01,6.8,1226700000000.0,6.91,47.9714,6.9,13.9,60.8,6.666666666666665
1977-08-01,6.6,1237000000000.0,7.08,48.0157,7.0,14.85,61.1,6.631762652705064
1977-09-01,6.6,1246200000000.0,7.22,48.2097,6.8,14.85,61.3,6.423611111111094
1977-10-01,6.4,1254000000000.0,7.14,48.2839,6.8,14.85,61.6,6.390328151986191
1977-11-01,6.7,1262400000000.0,7.12,48.3755,6.8,14.85,62.0,6.712564543889843
1977-12-01,6.7,1270300000000.0,6.74,48.4573,6.4,14.85,62.3,6.67808219178081
1978-01-01,6.8,1279700000000.0,7.19,47.7512,6.4,14.85,62.7,6.814310051107331
1978-02-01,6.4,1285500000000.0,6.96,48.0098,6.3,14.85,63.0,6.2394603709949426
1978-03-01,6.6,1292200000000.0,6.6,48.9358,6.3,14.85,63.4,6.375838926174482
1978-04-01,6.5,1300400000000.0,7.18,49.9074,6.1,14.85,63.9,6.499999999999995
1978-05-01,7.0,1310500000000.0,7.28,50.1513,6.0,14.85,64.5,7.14285714285714
1978-06-01,7.4,1318500000000.0,7.88,50.4751,5.9,14.85,65.0,7.438016528925617
1978-07-01,7.7,1324100000000.0,8.31,50.4371,6.2,14.85,65.5,7.7302631578947345
1978-08-01,7.8,1333500000000.0,8.0,50.6393,5.9,14.85,65.9,7.855973813420625
1978-09-01,8.3,1345000000000.0,8.27,50.7631,6.0,14.85,66.5,8.482871125611746
1978-10-01,8.9,1352300000000.0,8.48,51.1523,5.8,14.85,67.1,8.92857142857142
1978-11-01,8.9,1359100000000.0,8.61,51.5456,5.9,14.85,67.5,8.870967741935477
1978-12-01,9.0,1366000000000.0,9.32,51.806,6.0,14.85,67.9,8.988764044943842
1979-01-01,9.3,1371600000000.0,9.84,51.525,5.9,14.85,68.5,9.250398724082931
1979-02-01,9.9,1377800000000.0,10.36,51.778,5.9,15.85,69.2,9.84126984126985
1979-03-01,10.1,1387800000000.0,10.77,51.9382,5.8,15.85,69.9,10.252365930599371
1979-04-01,10.5,1402100000000.0,10.48,51.3251,5.8,15.85,70.6,10.485133020344284
