leading_indicators,n_indicators,scaler,model,seq_length,filter_applied,data_type,mse,rmse,mae,r2,mape
"('USPPIYY', 'UNRATE', 'USOIL')",3,MinMax,XGBOOST,N/A,NONE,RAW,0.00496443207209387,0.07045872601810134,0.05558096546063073,0.6976152826770421,22.027569782309932
"('USPPIYY', 'UNRATE', 'USOIL')",3,Standard,LSTM,50,NONE,RAW,0.2285895724584994,0.47811041868850696,0.38030725116372727,0.5982074353349693,129.55958956873351
"('USPPIYY', 'UNRATE', 'USOIL')",3,Standard,GRU,50,NONE,RAW,0.08879881184829644,0.2979912949203323,0.23958380753570763,0.8439180669178948,303.76677871367576
"('USPPIYY', 'UNRATE', 'USOIL')",3,Standard,CNN,50,NONE,RAW,0.6556108851351738,0.8096980209529808,0.6688024654608153,-0.1523691834569414,413.97118092438336
"('USPPIYY', 'UNRATE', 'USOIL')",3,Standard,RNN,50,NONE,RAW,0.12766068416388274,0.35729635341531646,0.2815587921044263,0.7756104395076411,435.9563972361747
"('USPPIYY', 'UNRATE', 'USOIL')",3,Standard,ANN,50,NONE,RAW,0.800396366075021,0.8946487389333431,0.7991541236742448,-0.4068590496718256,1039.2944650195395
"('USPPIYY', 'UNRATE', 'USOIL')",3,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.10892717857205006,0.33004117708560254,0.27206166307300983,0.808538377453173,395.61084053914175
"('USPPIYY', 'UNRATE', 'USOIL')",3,Standard,XGBOOST,N/A,NONE,RAW,0.16649412555976673,0.4080369169079763,0.3257805773241934,0.7073527852086721,648.4069574305581
"('INDPRO', 'UNRATE', 'USOIL')",3,MinMax,LSTM,50,NONE,RAW,0.03207841871298946,0.17910449104639856,0.1383824627242983,-0.9539039781047058,44.98025521691449
"('INDPRO', 'UNRATE', 'USOIL')",3,MinMax,GRU,50,NONE,RAW,0.030919123621277037,0.17583834513915625,0.14876028802468896,-0.8832910432290559,69.42701644691573
"('INDPRO', 'UNRATE', 'USOIL')",3,MinMax,CNN,50,NONE,RAW,0.02188195078751202,0.14792549066172478,0.12387240312437882,-0.332834734621702,44.45771394605772
"('INDPRO', 'UNRATE', 'USOIL')",3,MinMax,RNN,50,NONE,RAW,0.03324619058105334,0.18233537940030548,0.12159375597989217,-1.025033235408304,40.12752600322899
"('INDPRO', 'UNRATE', 'USOIL')",3,MinMax,ANN,50,NONE,RAW,0.01940612801902068,0.1393058793411846,0.0947252829362641,-0.18203179138065662,30.898181551303335
"('INDPRO', 'UNRATE', 'USOIL')",3,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.02364804338925125,0.15377920337045334,0.12183553803140575,-0.4404078475956983,48.05815390458707
"('INDPRO', 'UNRATE', 'USOIL')",3,MinMax,XGBOOST,N/A,NONE,RAW,0.023873418666285152,0.15451025424315745,0.10789465771833966,-0.45413550837296346,37.708858652002334
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,LSTM,50,NONE,RAW,0.5772602534418794,0.7597764496494211,0.565986544898171,-0.014652047401273904,92.91200439764144
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,GRU,50,NONE,RAW,0.5223119432671979,0.7227115214711869,0.5942117002704783,0.08193075920554593,173.53025041512367
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,CNN,50,NONE,RAW,0.3887342817569546,0.6234855906570372,0.4328691834132184,0.31672060820402503,143.04359018388078
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,RNN,50,NONE,RAW,0.7993451784757094,0.8940610597021377,0.6865818261499745,-0.4050113741329593,317.36438737473225
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,ANN,50,NONE,RAW,1.1362481715332355,1.0659494225962298,0.7993258441114984,-0.997186757148228,494.78592286269327
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.7904961215181651,0.8890984880867614,0.7037523977565397,-0.38945736065981995,580.384032829775
"('INDPRO', 'UNRATE', 'USOIL')",3,Standard,XGBOOST,N/A,NONE,RAW,0.8260836728509661,0.9088914527329246,0.6366699792313301,-0.452009704436352,124.69290788709402
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,LSTM,50,NONE,RAW,0.017337820635626073,0.13167315837187954,0.1034580086007765,-0.05605070545132951,35.7583041597683
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,GRU,50,NONE,RAW,0.0025119311296168153,0.050119169282988076,0.039930394096081664,0.8469976880470131,17.086848775137504
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,CNN,50,NONE,RAW,0.010040358035779748,0.10020158699232137,0.07341195141052766,0.3884394463695381,27.85521038474495
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,RNN,50,NONE,RAW,0.04375371304148843,0.2091738823120335,0.18376079873334286,-1.6650488832854617,66.44504626217943
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,ANN,50,NONE,RAW,0.016351453847440595,0.127872803392436,0.0898446894621807,0.004029126056249277,29.986841655627533
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.005334034927126884,0.073034477660396,0.060339800485215415,0.6751026864287913,24.68410832357098
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,MinMax,XGBOOST,N/A,NONE,RAW,0.0060127094167982615,0.07754166245830857,0.06578130369935763,0.6337644647080889,29.708174284192708
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,LSTM,50,NONE,RAW,0.14148753606004558,0.37614828998686883,0.303568214961139,0.751306941212191,206.62359226042116
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,GRU,50,NONE,RAW,0.37099806187969653,0.6090961023350063,0.4215982171962118,0.34789561411222414,568.7427846812703
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,CNN,50,NONE,RAW,0.4247884050503787,0.6517579343977169,0.4448614299769609,0.25334816951833616,698.1253081364463
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,RNN,50,NONE,RAW,0.17849387977329906,0.42248536042483065,0.2866737193417003,0.686260781890452,78.88985913484879
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,ANN,50,NONE,RAW,1.4790882473992477,1.2161777203185593,1.056110096065948,-1.5997977680996023,1541.7832722085816
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.18743778798130373,0.43294085968097734,0.3586797530364049,0.6705400480950588,561.9639821385888
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE')",4,Standard,XGBOOST,N/A,NONE,RAW,0.2081801655421953,0.45626764682825727,0.3882342034011643,0.6340811099737493,336.4513586826901
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,LSTM,50,NONE,RAW,0.007672741782373787,0.08759418806275783,0.06364236347730305,0.5326515054970671,24.516943731175928
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,GRU,50,NONE,RAW,0.014352788919483389,0.1198031256665843,0.10059345242076492,0.12576827375471777,49.353493058310875
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,CNN,50,NONE,RAW,0.01608025188620825,0.1268079330570775,0.0899046670071061,0.020548100874266173,28.997516353746477
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,RNN,50,NONE,RAW,0.009535303685914796,0.09764887959375057,0.07556005827060557,0.41920242481275605,29.169542206202877
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,ANN,50,NONE,RAW,0.026321654900120492,0.16223949858194364,0.12752557521368546,-0.6032581493432281,45.50052426673615
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.007408637907934221,0.08607344484760802,0.05892283139039174,0.5487381341902506,19.941884875794848
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,MinMax,XGBOOST,N/A,NONE,RAW,0.008703496759608794,0.09329253324681881,0.07662975423276892,0.4698679790243241,30.192254044086457
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,LSTM,50,NONE,RAW,0.17782390109818563,0.42169171333829364,0.31865918187290476,0.6874384053806643,87.19344704985127
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,GRU,50,NONE,RAW,0.14781730762239814,0.3844701648013772,0.3258236631399223,0.7401810830970176,245.51348849627206
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,CNN,50,NONE,RAW,0.3492553283021569,0.5909782807364048,0.4049157526200571,0.3861128809498625,291.48919042234
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,RNN,50,NONE,RAW,0.3078735536820597,0.5548635451010092,0.4913866064171761,0.458849748061409,127.98934254081836
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,ANN,50,NONE,RAW,1.5505427894614594,1.2452079302114405,1.0414224253743622,-1.7253936271029855,1397.432699238629
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.2764693774612683,0.5258035540591831,0.362802534317442,0.5140489610842827,573.0038550118066
"('USM2', 'USPPIYY', 'INDPRO', 'USOIL')",4,Standard,XGBOOST,N/A,NONE,RAW,0.2982350116972249,0.5461089741958329,0.4417361927473021,0.4757914416919068,507.2917276254044
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,LSTM,50,NONE,RAW,0.01746965894627198,0.13217283739964117,0.09987005211843082,-0.0640810077533982,32.29685954035807
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,GRU,50,NONE,RAW,0.040063207357819125,0.20015795601928774,0.15762687106793064,-1.440259319901541,52.81675665566865
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,CNN,50,NONE,RAW,0.011334486798579232,0.1064635468063094,0.07116979073279305,0.30961376108755967,24.627890739845856
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,RNN,50,NONE,RAW,0.048809225749338346,0.2209281008593935,0.19006848616084251,-1.9729813434109653,74.5389771035743
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,ANN,50,NONE,RAW,0.02470662502449322,0.15718341205258657,0.1439484844443308,-0.5048863023086272,64.58282625276127
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.002615587356262579,0.05114281333934005,0.04088156114921087,0.8406839630654115,16.532080927336857
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,MinMax,XGBOOST,N/A,NONE,RAW,0.0039089402604717514,0.06252151837944878,0.05194357027038759,0.7619055355114284,21.423813605920966
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,LSTM,50,NONE,RAW,0.3688142892001647,0.6073008226572435,0.4243038715230536,0.35173403778185075,646.722559097376
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,GRU,50,NONE,RAW,0.30210368443503943,0.5496395950393671,0.437524320867208,0.46899146422811233,272.8400301750708
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,CNN,50,NONE,RAW,1.014272251805498,1.007110843852601,0.8845690260255731,-0.7827893238458794,979.6665955889274
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,RNN,50,NONE,RAW,0.22385825099846626,0.47313660923507733,0.398323803412657,0.606523692998151,381.4975013849502
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,ANN,50,NONE,RAW,0.687756879223414,0.8293110871219641,0.5862858689313792,-0.2088722919299486,830.8806883464787
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.09712921056064532,0.3116555960682325,0.2443918028852787,0.8292757005696897,494.8698283967158
"('USM2', 'USPPIYY', 'UNRATE', 'USOIL')",4,Standard,XGBOOST,N/A,NONE,RAW,0.13271224666458908,0.3642969210199135,0.3011463691372109,0.7667312932242165,385.9857544193265
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,LSTM,50,NONE,RAW,0.02726157359580476,0.1651107918817082,0.13184344719592064,-0.6605088166851576,45.66340326627901
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,GRU,50,NONE,RAW,0.11056966063063588,0.33252016575034343,0.26694777059886815,-5.734823860766086,87.35653206086191
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,CNN,50,NONE,RAW,0.03838397431052139,0.19591828477842846,0.14824197597621228,-1.337976842681074,46.549671140776915
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,RNN,50,NONE,RAW,0.39148700783786194,0.6256892262440372,0.5239705540480728,-22.845565108262825,188.96021004566106
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,ANN,50,NONE,RAW,0.028921861645250176,0.17006428680134514,0.128357533576422,-0.7616373496604283,43.20229503319861
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.02333438712905096,0.15275597248242362,0.1216085986976121,-0.4213029715091898,48.14946576408822
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,XGBOOST,N/A,NONE,RAW,0.024150768853929253,0.15540517640648027,0.10817963931381236,-0.4710289730980952,37.359970618161206
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,LSTM,50,NONE,RAW,0.6163520879983955,0.7850809435965157,0.5319469884847166,-0.08336388011960705,308.3426779591043
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,GRU,50,NONE,RAW,2.513570182703093,1.5854242910663041,1.1989121419515385,-3.4181097121443704,1362.4263603225008
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,CNN,50,NONE,RAW,0.45189924172547014,0.6722345139350331,0.48923778900809894,0.20569537205804356,405.66786542264765
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,RNN,50,NONE,RAW,2.028911045338205,1.4243984854450684,1.1949599743639374,-2.5662229191650727,1204.9304905621254
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,ANN,50,NONE,RAW,1.4472800431879818,1.203029527147186,0.8615535029503512,-1.5438883938880825,1692.2505256109332
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.7714124154956475,0.8783008684361229,0.6984382950927531,-0.35591387438599664,512.9768541835493
"('USM2', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,XGBOOST,N/A,NONE,RAW,0.8142698835555524,0.90236903955951,0.6311376194656338,-0.4312445722023419,124.24890774708342
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,LSTM,50,NONE,RAW,0.006842870751357204,0.08272164620797391,0.06173347716636268,0.5831991438742845,25.06102363642783
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,GRU,50,NONE,RAW,0.004559326826879843,0.06752278746378769,0.05553221203938791,0.7222903378054375,21.431845480024194
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,CNN,50,NONE,RAW,0.008241111014873724,0.09078056518260791,0.07016366795460356,0.49803200276066006,28.691661695662184
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,RNN,50,NONE,RAW,0.013598650934148911,0.11661325368134152,0.09243083260406135,0.17170299462636207,35.8892598546283
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,ANN,50,NONE,RAW,0.018649500741190383,0.13656317490886913,0.11074857569373252,-0.13594544712153267,50.865847968447945
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.0039862936587688295,0.06313710207769145,0.05152549673278946,0.7571939219495236,20.038745263279786
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,MinMax,XGBOOST,N/A,NONE,RAW,0.004375264968013289,0.0661457857161988,0.056630640824310886,0.7335015886303131,24.931931158944547
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,LSTM,50,NONE,RAW,0.2626672144532273,0.5125106969159057,0.41574769421595054,0.5383090636483768,320.1114921721841
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,GRU,50,NONE,RAW,0.2501377268535128,0.5001377078900499,0.42585560814723494,0.5603321808994578,113.80172095922747
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,CNN,50,NONE,RAW,0.4253459075844061,0.6521854855671093,0.5100251193129847,0.2523682456725327,226.391900940886
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,RNN,50,NONE,RAW,0.21019938082847178,0.45847506020335693,0.4021874340816071,0.6305319293188394,176.48073083540038
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,ANN,50,NONE,RAW,0.8927617619378206,0.9448607103366192,0.7915053871790951,-0.5692099779791644,430.36257159000996
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.1409279477570147,0.37540371303040504,0.3049928794613525,0.7522905312203142,538.2919499905447
"('USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",4,Standard,XGBOOST,N/A,NONE,RAW,0.15003549296637259,0.38734415313306664,0.33319762979900946,0.7362821721857613,269.3869759828482
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,LSTM,50,NONE,RAW,0.004760354288894735,0.06899532077535936,0.05314255217870065,0.7100457081292204,21.982077936467487
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,GRU,50,NONE,RAW,0.014922125877782029,0.1221561536631783,0.09726543423414774,0.09108982661382758,33.30241097484904
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,CNN,50,NONE,RAW,0.03202696993040164,0.17896080557038638,0.1305114356866544,-0.950770220737599,43.21084347578767
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,RNN,50,NONE,RAW,0.011271802739054248,0.10616874652671683,0.08562143365927655,0.31343186179774285,38.84535625444561
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,ANN,50,NONE,RAW,0.01526638231135066,0.12355720258791335,0.0792209012928159,0.07012108681851115,28.218988223967145
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,RANDOM_FOREST,N/A,NONE,RAW,0.004023106597074663,0.06342796384146872,0.05082663106082243,0.7549516372769203,19.711358281585653
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,MinMax,XGBOOST,N/A,NONE,RAW,0.004877475282204994,0.06983892383338244,0.059128566691902175,0.7029118410643883,26.289626948883154
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,LSTM,50,NONE,RAW,0.1729548144710562,0.41587836499517045,0.3019064586400457,0.6959968132837444,230.8706588448934
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,GRU,50,NONE,RAW,0.19710343564487767,0.4439633269143721,0.35903706081481307,0.6535507107332201,291.70259143638157
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,CNN,50,NONE,RAW,0.5397082364618532,0.734648376069704,0.662770716219043,0.05135324342837999,218.99288112239898
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,RNN,50,NONE,RAW,0.14668547677210933,0.3829954004581639,0.3123725839833059,0.7421705055156063,385.7995977829271
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,ANN,50,NONE,RAW,0.8907923014895236,0.9438179387411132,0.6786157599410162,-0.5657482515494898,324.5378177575709
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,RANDOM_FOREST,N/A,NONE,RAW,0.15383486225868176,0.3922178760060303,0.3192297282808883,0.7296040095922177,523.0012684267672
"('USM2', 'USPPIYY', 'INDPRO', 'UNRATE', 'USOIL')",5,Standard,XGBOOST,N/A,NONE,RAW,0.1701038505234813,0.4124364805924438,0.35091760143270745,0.7010079610099673,309.81077233779405
